Year,SYSTEM_CODE,SPECIES_CODE,LOCATION,IMAGE_NAME,AGE,SEX,LENGTH,CSW1,CSW2,CSW3,CSW4,CSW5,CSW6,CSW7,CSW8,CSW9,CSW10,CSW11,CSW12,CSW13,CSW14
2011,SS,230,APPLE ISLANDS,SS1106M043,6,1,228,2.5246,1.1576,0.9984,0.3649,0.313,0.2037,,,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1106M046,6,1,217,1.5503,1.5003,0.9613,0.5149,0.3853,0.2741,,,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1106M047,6,1,231,2.0467,1.3854,0.8816,0.5983,0.3556,0.2371,,,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1106M050,6,1,213,1.8463,0.9778,0.9963,0.55,0.45,0.2296,,,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1106M051,6,1,210,2.1426,1.113,0.9056,0.837,0.4037,0.4407,,,,,,,,
2011,SS,230,HALIBUT POINT,SS1106M052,6,1,222,1.9114,1.1039,1.0705,0.6705,0.3667,0.3741,,,,,,,,
2011,SS,230,BIG BAY,SS1106M053,6,1,203,1.9226,1.354,0.8965,0.639,0.2297,0.1852,,,,,,,,
2011,SS,230,BIG BAY,SS1106M054,6,1,235,1.9393,2.0616,0.8224,0.263,0.1593,0.1778,,,,,,,,
2011,SS,230,BIG BAY,SS1106M055,6,1,206,1.6782,1.2836,0.9447,0.7372,0.3556,0.4742,,,,,,,,
2011,SS,230,BIG BAY,SS1106M056,6,1,193,2.1632,1.3816,0.8353,0.3111,0.2797,0.1574,,,,,,,,
2011,SS,230,BIG BAY,SS1106M057,6,1,206,1.8038,1.7593,0.9112,0.4259,0.4778,0.4037,,,,,,,,
2011,SS,230,BIG BAY,SS1106M058,6,1,225,1.8298,1.3779,1.1131,0.7279,0.5519,0.2259,,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1106M059,6,1,220,2.5279,1.2964,0.8445,0.4667,0.3037,0.1889,,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1106M060,6,1,226,2.5043,1.7116,0.8669,0.5909,0.4409,0.3001,,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1106M061,6,1,220,1.9578,1.2614,1.0706,0.6112,0.2871,0.2797,,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1106M062,6,1,213,2.4488,1.4004,0.7743,0.7446,0.5631,0.5001,,,,,,,,
2011,SS,230,SUGAR LOAF,SS1106M063,6,1,217,2.2371,1.8963,0.763,0.6593,0.4222,0.3074,,,,,,,,
2011,SS,230,SUGAR LOAF,SS1106M064,6,1,223,2.3374,1.4539,1.0002,0.4741,0.2537,0.2593,,,,,,,,
2011,SS,230,SUGAR LOAF,SS1106M065,6,1,212,1.8708,0.9873,1.3892,0.3297,0.3075,0.2149,,,,,,,,
2011,SS,230,SUGAR LOAF,SS1106M066,6,1,227,1.6928,1.2039,1.0483,0.539,0.3593,0.4815,,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1106M067,6,1,231,2.5616,1.893,0.6631,0.4297,0.2186,0.2945,,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1106M068,6,1,230,2.6337,1.6409,0.713,0.4482,0.2667,0.2519,,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1106M069,6,1,203,1.9187,1.4446,0.9112,0.5482,0.6371,0.2741,,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1106M070,6,1,218,1.4021,1.6521,0.9631,0.7353,0.4408,0.2148,,,,,,,,
2011,SS,230,INNER POINT,SS1106M071,6,1,224,2.3151,1.3724,0.689,0.4908,0.4093,0.2704,,,,,,,,
2011,SS,230,INNER POINT,SS1106M072,6,1,211,2.2465,1.1853,0.713,0.5167,0.4334,0.45,,,,,,,,
2011,SS,230,INNER POINT,SS1106M073,6,1,217,2.5544,1.43,0.7669,0.426,0.326,0.1889,,,,,,,,
2011,SS,230,INNER POINT,SS1106M074,6,1,230,2.4745,1.4743,1.0891,0.426,0.2556,0.2519,,,,,,,,
2011,SS,230,INNER POINT,SS1106M077,6,1,226,2.0557,1.239,1.013,0.4704,0.213,0.3704,,,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1107F001,7,2,202,0.8389,1.5927,1.0112,0.6649,0.3889,0.3482,0.2371,,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1107F002,7,2,220,1.8873,1.8558,0.6167,0.6612,0.276,0.2815,0.1482,,,,,,,
2011,SS,230,.5 MILE NORTH OF INDIAN RIVER,SS1107F003,7,2,221,1.482,1.2412,0.7817,0.678,0.415,0.3038,0.2001,,,,,,,
2011,SS,230,.5 MILE NORTH OF INDIAN RIVER,SS1107F004,7,2,214,1.3852,0.9926,0.7926,0.4963,0.3926,0.2889,0.1704,,,,,,,
2011,SS,230,.5 MILE NORTH OF INDIAN RIVER,SS1107F005,7,2,232,1.8574,1.4148,1.1833,0.4444,0.3167,0.3056,0.2148,,,,,,,
2011,SS,230,.5 MILE NORTH OF INDIAN RIVER,SS1107F007,7,2,235,1.8968,1.5485,0.9521,0.4631,0.426,0.3445,0.2334,,,,,,,
2011,SS,230,,SS1107F008,7,2,227,1.0891,1.3261,1.378,0.852,0.4556,0.2,0.2593,,,,,,,
2011,SS,230,,SS1107F011,7,2,245,2.0226,1.6799,0.689,0.5594,0.3408,0.2852,0.2445,,,,,,,
2011,SS,230,,SS1107F012,7,2,202,1.4816,1.6149,0.6741,0.5778,0.4297,0.2222,0.2741,,,,,,,
2011,SS,230,,SS1107F013,7,2,222,2.0542,1.4893,0.941,0.4149,0.5149,0.2945,0.2278,,,,,,,
2011,SS,230,WATSON POINT,SS1107F014,7,2,238,2.4632,1.9965,0.7741,0.5445,0.4408,0.4,0.2408,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107F015,7,2,242,1.2334,1.1704,1.5667,1.0704,0.2889,0.3,0.2296,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107F016,7,2,236,1.7577,1.8021,1.0335,0.6316,0.4927,0.3075,0.2111,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107F017,7,2,237,1.8094,1.3927,1.3001,0.5741,0.4371,0.2074,0.2889,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107F018,7,2,231,1.8319,1.4763,1.2447,0.6446,0.4316,0.2408,0.2815,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107F019,7,2,230,1.9484,1.7483,0.8816,0.6741,0.3186,0.2371,0.363,,,,,,,
2011,SS,230,ENTRY POINT,SS1107F020,7,2,223,1.5335,1.5001,0.9112,0.4037,0.3593,0.3889,0.2778,,,,,,,
2011,SS,230,APPLE ISLANDS,SS1107F022,7,2,241,1.8931,1.6967,0.9521,0.615,0.3408,0.3482,0.2556,,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1107F024,7,2,243,2.0022,1.6744,0.8187,0.8483,0.4204,0.2593,0.1148,,,,,,,
2011,SS,230,BIG BAY,SS1107F025,7,2,207,1.6446,1.452,1.0631,0.6593,0.2889,0.3519,0.326,,,,,,,
2011,SS,230,BIG BAY,SS1107F026,7,2,223,1.9673,1.1356,0.9003,0.6965,0.3186,0.189,0.0741,,,,,,,
2011,SS,230,SUGAR LOAF,SS1107F027,7,2,237,1.739,1.6576,0.9519,0.3519,0.4111,0.2056,0.263,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1107F028,7,2,219,1.9632,1.6965,0.8538,0.7371,0.7167,0.4297,0.3315,,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1107M001,7,1,212,1.4746,1.1967,0.6706,0.5298,0.326,0.2964,0.1482,,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1107M002,7,1,226,1.2726,1.0614,0.9262,0.4612,0.3557,0.3001,0.4538,,,,,,,
2011,SS,230,,SS1107M003,7,1,211,1.7466,1.7521,1.0446,0.3667,0.3241,0.2889,0.25,,,,,,,
2011,SS,230,,SS1107M004,7,1,225,1.4021,1.7077,0.9909,0.5649,0.4186,0.3149,0.2278,,,,,,,
2011,SS,230,,SS1107M006,7,1,210,1.7022,1.404,0.5446,0.4964,0.3834,0.3593,0.1963,,,,,,,
2011,SS,230,,SS1107M007,7,1,220,1.6594,1.4519,1.0149,0.4797,0.4222,0.2574,0.1778,,,,,,,
2011,SS,230,,SS1107M009,7,1,226,1.6114,1.5744,0.7298,0.6631,0.2964,0.3556,0.2074,,,,,,,
2011,SS,230,,SS1107M010,7,1,227,1.8505,1.5041,0.9873,0.5946,0.4242,0.2649,0.2556,,,,,,,
2011,SS,230,WATSON POINT,SS1107M011,7,1,224,1.7505,1.4115,0.841,0.3909,0.2797,0.2501,0.1149,,,,,,,
2011,SS,230,WATSON POINT,SS1107M012,7,1,228,1.5967,1.4763,0.5668,0.3927,0.2445,0.2334,0.2038,,,,,,,
2011,SS,230,WATSON POINT,SS1107M013,7,1,228,2.2429,1.6299,0.5797,0.3852,0.3797,0.3038,0.1667,,,,,,,
2011,SS,230,WATSON POINT,SS1107M014,7,1,212,1.6834,1.9761,0.8112,0.3778,0.2482,0.1241,0.2426,,,,,,,
2011,SS,230,MORNE ISLAND,SS1107M015,7,1,216,0.9705,1.3928,1.378,0.5668,0.4519,0.4038,0.2778,,,,,,,
2011,SS,230,ENTRY POINT,SS1107M016,7,1,217,2.2408,1.313,0.437,0.2778,0.4482,0.3093,0.2222,,,,,,,
2011,SS,230,ENTRY POINT,SS1107M017,7,1,212,1.8669,1.2428,1.165,0.5982,0.4408,0.3,0.3612,,,,,,,
2011,SS,230,MIDDLE ISLAND SOUTHWEST,SS1107M019,7,1,218,1.9315,1.7593,0.5093,0.4056,0.2685,0.1963,0.1963,,,,,,,
2011,SS,230,HALIBUT POINT,SS1107M022,7,1,213,1.7761,0.9519,0.9742,0.5686,0.5352,0.3389,0.2537,,,,,,,
2011,SS,230,HALIBUT POINT,SS1107M023,7,1,213,1.9853,1.1964,0.6797,0.5037,0.2593,0.1852,0.2222,,,,,,,
2011,SS,230,HALIBUT POINT,SS1107M025,7,1,224,1.5204,2.2056,0.8408,0.6074,0.4463,0.2167,0.2074,,,,,,,
2011,SS,230,HALIBUT POINT,SS1107M026,7,1,215,1.5653,1.3689,0.7465,0.6317,0.4298,0.2982,0.213,,,,,,,
2011,SS,230,HALIBUT POINT,SS1107M027,7,1,217,1.5727,1.4523,0.9133,0.6002,0.3038,0.3075,0.2445,,,,,,,
2011,SS,230,BIG BAY,SS1107M028,7,1,220,1.7709,1.3301,0.7354,0.4798,0.3483,0.1297,0.2705,,,,,,,
2011,SS,230,BIG BAY,SS1107M029,7,1,214,2.093,1.4874,0.8669,0.4964,0.4186,0.3482,0.2223,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1107M030,7,1,226,2.0502,1.4113,0.7723,0.5001,0.4223,0.1926,0.3297,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1107M031,7,1,225,1.6244,1.178,1.0262,0.802,0.2334,0.3019,0.226,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1107M032,7,1,212,1.9337,1.4299,0.689,0.4371,0.2556,0.2815,0.2927,,,,,,,
2011,SS,230,GALANKIN ISLAND SOUTHWEST,SS1107M033,7,1,215,1.4648,1.8,1.1296,0.7037,0.6537,0.25,0.3722,,,,,,,
2011,SS,230,SUGAR LOAF,SS1107M034,7,1,223,2.1445,1.1815,1.1,0.5445,0.4222,0.4333,0.2482,,,,,,,
2011,SS,230,SUGAR LOAF,SS1107M036,7,1,229,1.7523,1.4893,0.7632,0.6113,0.3001,0.289,0.1297,,,,,,,
2011,SS,230,SUGAR LOAF,SS1107M037,7,1,202,1.5577,1.2688,0.8354,0.3797,0.326,0.3278,0.2852,,,,,,,
2011,SS,230,SUGAR LOAF,SS1107M038,7,1,218,1.8929,1.3558,0.9076,0.6371,0.363,0.3056,0.3445,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1107M040,7,1,212,1.5594,1.5038,1.0334,0.4297,0.4297,0.1704,0.3074,,,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1107M041,7,1,223,1.782,1.6782,0.6594,0.4742,0.2593,0.1964,0.1815,,,,,,,
2011,SS,230,CAMP COOGAN BAY,SS1107M043,7,1,225,1.363,1.9296,1.1407,0.5667,0.4667,0.3963,0.3778,,,,,,,
2011,SS,230,CAMP COOGAN BAY,SS1107M044,7,1,204,2.0928,1.189,0.5297,0.5593,0.2445,0.1926,0.1,,,,,,,
2011,SS,230,CAMP COOGAN BAY,SS1107M045,7,1,230,1.9209,1.7375,1.1077,0.5427,0.3334,0.2445,0.1223,,,,,,,
2011,SS,230,INNER POINT,SS1107M046,7,1,249,2.1558,1.5206,0.8631,0.363,0.4482,0.2037,0.263,,,,,,,
2011,SS,230,INNER POINT,SS1107M047,7,1,219,1.9078,1.6281,0.6242,0.4019,0.2037,0.3241,0.1074,,,,,,,
2011,SS,230,,SS1108F002,8,2,222,1.7297,1.1408,0.9667,0.4815,0.1926,0.3408,0.2889,0.1074,,,,,,
2011,SS,230,,SS1108F003,8,2,240,2.0817,1.515,0.6482,0.2815,0.7297,0.3445,0.326,0.3149,,,,,,
2011,SS,230,,SS1108F004,8,2,234,2.0078,1.5559,0.9224,0.413,0.3649,0.2445,0.2575,0.176,,,,,,
2011,SS,230,JAMESTOWN BAY,SS1108F005,8,2,255,2.2394,1.7282,0.9372,0.6205,0.4779,0.3556,0.2649,0.2223,,,,,,
2011,SS,230,INNER POINT,SS1108F010,8,2,218,1.2336,2.0264,0.5742,0.4705,0.1519,0.3334,0.2482,0.1482,,,,,,
2011,SS,230,,SS1108F011,8,2,250,2.2556,1.5037,0.8815,0.7259,0.7889,0.3667,0.1481,0.1815,,,,,,
2011,SS,230,APPLE ISLANDS,SS1108F012,8,2,232,1.815,1.678,0.726,0.4852,0.6297,0.1778,0.1259,0.1296,,,,,,
2011,SS,230,CROW ISLAND WEST,SS1108F013,8,2,236,2.1225,1.628,0.8057,0.7168,0.3463,0.2574,0.1111,0.087,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1108M001,8,1,214,1.5724,1.3891,0.6853,0.3852,0.3167,0.2648,0.1778,0.1741,,,,,,
2011,SS,230,,SS1108M003,8,1,230,2.0704,1.4297,0.9204,0.3296,0.3741,0.3111,0.2574,0.1407,,,,,,
2011,SS,230,,SS1108M004,8,1,214,1.5149,1.5649,0.7315,0.5222,0.5445,0.1407,0.1574,0.1241,,,,,,
2011,SS,230,WATSON POINT,SS1108M006,8,1,202,1.6709,1.2226,0.715,0.4186,0.4927,0.3149,0.2519,0.1889,,,,,,
2011,SS,230,MORNE ISLAND,SS1108M007,8,1,218,1.8409,1.6483,0.5204,0.4871,0.3019,0.3704,0.1667,0.1204,,,,,,
2011,SS,230,MORNE ISLAND,SS1108M008,8,1,220,1.8963,1.6426,0.8778,0.5037,0.2333,0.1074,0.1926,0.1222,,,,,,
2011,SS,230,MIDDLE ISLAND SOUTHWEST,SS1108M009,8,1,232,1.956,2.0412,0.7594,0.5964,0.4446,0.2112,0.1704,0.1593,,,,,,
2011,SS,230,HALIBUT POINT,SS1108M011,8,1,230,1.6632,1.3076,0.952,0.4038,0.4112,0.2741,0.3815,0.1834,,,,,,
2011,SS,230,SUGAR LOAF,SS1108M013,8,1,230,1.8487,1.5227,0.6261,0.4446,0.2816,0.3853,0.226,0.163,,,,,,
2011,SS,230,HALIBUT POINT,SS1108M016,8,1,242,2.1,1.7074,0.963,0.5519,0.4148,0.3185,0.1481,0.1778,,,,,,
2011,SS,230,SUGAR LOAF,SS1108M017,8,1,222,1.8741,1.4204,0.5667,0.3259,0.5074,0.1556,0.1074,0.137,,,,,,
2011,SS,230,CAMP COOGAN BAY,SS1108M018,8,1,234,2.2856,1.478,0.8075,0.6038,0.263,0.4075,0.163,0.1222,,,,,,
2011,SS,230,"NEVA STRAIT, KANE ISLAND",SS1109F001,9,2,246,1.4243,1.8189,1.0632,0.5297,0.2723,0.2889,0.2834,0.1574,0.2352,,,,,
2011,SS,230,MORNE ISLAND,SS1109F004,9,2,262,1.8131,2.0316,1.1686,0.5963,0.5556,0.3574,0.4056,0.2611,0.45,,,,,
2011,SS,230,APPLE ISLANDS,SS1109F006,9,2,245,1.7,2.0185,0.6926,0.7704,0.4333,0.3667,0.3074,0.263,0.2593,,,,,
2011,SS,230,HALIBUT POINT,SS1109F008,9,2,234,1.8371,2.439,0.5315,0.3296,0.2407,0.2167,0.3037,0.15,0.1352,,,,,
2011,SS,230,SUGAR LOAF,SS1109F011,9,2,229,1.6705,1.1594,0.9001,0.3519,0.3371,0.2704,0.3167,0.1408,0.1815,,,,,
2011,SS,230,SUGAR LOAF,SS1109M004,9,1,221,1.8057,1.5038,0.9612,0.3037,0.1889,0.2704,0.2556,0.1963,0.1482,,,,,
2011,SS,230,MIDDLE ISLAND NORTHEAST,SS1109M005,9,1,236,1.9334,1.7353,0.563,0.3741,0.237,0.2926,0.1333,0.1445,0.1556,,,,,
2011,SS,230,,SS1110F002,10,2,232,1.767,1.6207,0.7131,0.4853,0.3686,0.2797,0.2815,0.3445,0.3038,0.1723,,,,
2011,SS,230,APPLE ISLANDS,SS1110F003,10,2,250,1.7094,1.6816,0.5834,0.7464,0.5667,0.3371,0.3334,0.2167,0.2074,0.1204,,,,
2011,SS,230,ENTRY POINT,SS1111M001,11,1,229,1.5816,1.4371,1.0445,0.4556,0.3667,0.2852,0.2593,0.2741,0.2111,0.1296,0.1815,,,
2006,SS,230,MAGIC ISLAND,SS0603F001,3,2,191,1.871,1.9007,0.791,,,,,,,,,,,
2006,SS,230,MAGIC ISLAND,SS0603F002,3,2,195,1.765,1.7168,0.7704,,,,,,,,,,,
2006,SS,230,SEA MART,SS0603F003,3,2,185,2.1856,2.2708,,,,,,,,,,,,
2006,SS,230,MIDDLE ISLAND NORTH,SS0603F004,3,2,197,1.5557,1.3927,0.6519,,,,,,,,,,,
2006,SS,230,GALANKIN ISLAND NORTH,SS0603F005,3,2,190,1.7168,1.9742,0.876,,,,,,,,,,,
2006,SS,230,GALANKIN ISLAND NORTH,SS0603F006,3,2,165,1.8853,1.6778,0.726,,,,,,,,,,,
2006,SS,230,CROW ISLAND NORTHWEST,SS0603F007,3,2,183,1.6557,1.8187,0.7038,,,,,,,,,,,
2006,SS,230,CROW ISLAND NORTHWEST,SS0603F008,3,2,202,2.141,1.928,0.6408,,,,,,,,,,,
2006,SS,230,MARINE COVE,SS0603F013,3,2,190,1.8244,1.3928,0.4501,,,,,,,,,,,
2006,SS,230,MARINE COVE,SS0603F014,3,2,195,1.7594,1.2445,0.6741,,,,,,,,,,,
2006,SS,230,MARINE COVE,SS0603F016,3,2,191,2.2726,1.315,0.7909,,,,,,,,,,,
2006,SS,230,MARINE COVE,SS0603F017,3,2,200,2.2525,1.5338,0.615,,,,,,,,,,,
2006,SS,230,MARINE COVE NORTH,SS0603F019,3,2,200,2.3263,1.6169,0.7853,,,,,,,,,,,
2006,SS,230,MARINE COVE NORTH,SS0603F020,3,2,190,1.7799,1.4002,0.802,,,,,,,,,,,
2006,SS,230,MARINE COVE NORTH,SS0603F021,3,2,172,1.1561,1.5675,0.3983,,,,,,,,,,,
2006,SS,230,MARINE COVE NORTH,SS0603F022,3,2,172,1.5152,1.3077,0.5223,,,,,,,,,,,
2006,SS,230,MARINE COVE NORTH,SS0603F023,3,2,195,2.1207,1.791,0.8631,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9602F001,2,2,171,2.2503,1.6437,,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9602M001,2,1,158,1.6942,1.1984,,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603F001,3,2,191,1.7036,1.1652,0.9565,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603F002,3,2,197,1.8086,1.5783,0.7937,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603F003,3,2,182,1.4361,1.4912,0.7729,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603F004,3,2,182,1.6817,1.153,0.7128,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F005,3,2,195,1.8766,1.4866,0.8678,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F007,3,2,181,1.6196,1.4208,0.6592,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F008,3,2,162,1.5726,0.9802,0.5693,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F009,3,2,189,1.5682,1.2945,0.6725,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F010,3,2,178,1.6518,1.5349,0.7123,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F011,3,2,183,2.055,1.2223,0.5451,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F012,3,2,183,1.7133,1.3899,0.6505,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F013,3,2,179,1.6226,1.8444,0.5696,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F014,3,2,177,1.4803,1.3844,0.6197,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603F015,3,2,178,1.5061,1.777,0.694,,,,,,,,,,,
1996,SS,230,"HARRIS ISLAND, MAINLAND SIDE",SS9603F016,3,2,180,1.5119,2.0138,0.7587,,,,,,,,,,,
1996,SS,230,"HARRIS ISLAND, MAINLAND SIDE",SS9603F017,3,2,187,1.6044,1.9333,0.8246,,,,,,,,,,,
1996,SS,230,JOHN BROWN BEACH,SS9603F018,3,2,175,1.2049,1.5401,0.8793,,,,,,,,,,,
1996,SS,230,JOHN BROWN BEACH,SS9603F019,3,2,181,1.8256,1.3516,0.8223,,,,,,,,,,,
1996,SS,230,JOHN BROWN BEACH,SS9603F020,3,2,184,1.6126,1.7151,0.7236,,,,,,,,,,,
1996,SS,230,ENTRY POINT,SS9603F021,3,2,201,2.154,1.6461,0.4715,,,,,,,,,,,
1996,SS,230,ENTRY POINT,SS9603F022,3,2,188,2.1017,1.2302,0.9817,,,,,,,,,,,
1996,SS,230,TWIN ISLAND,SS9603F023,3,2,192,1.5816,1.4583,0.7833,,,,,,,,,,,
1996,SS,230,TWIN ISLAND,SS9603F024,3,2,199,2.0077,1.4551,0.8717,,,,,,,,,,,
1996,SS,230,TWIN ISLAND,SS9603F025,3,2,190,1.8667,1.2688,0.7302,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F026,3,2,189,1.8902,1.7867,0.8026,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F027,3,2,188,1.8386,1.1192,0.6349,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F028,3,2,184,1.7503,1.4182,0.6607,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F029,3,2,186,1.529,1.11,0.7303,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F030,3,2,192,1.7907,1.621,0.734,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F031,3,2,201,1.9531,1.22,0.7172,,,,,,,,,,,
1996,SS,230,MORNE ISLAND WEST,SS9603F032,3,2,177,1.3355,1.4198,0.8785,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F033,3,2,176,1.7718,1.2158,0.4182,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F034,3,2,172,1.8101,1.1236,1.0094,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F035,3,2,170,1.8441,1.6338,0.8322,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F036,3,2,171,2.0519,1.1566,0.4102,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F038,3,2,170,1.6504,1.3274,0.6702,,,,,,,,,,,
1996,SS,230,JAPONSKI ISLAND,SS9603F040,3,2,179,1.435,1.0468,0.5878,,,,,,,,,,,
1996,SS,230,GALANKIN ISLAND WEST,SS9603F041,3,2,198,1.5912,1.3519,0.6537,,,,,,,,,,,
1996,SS,230,GALANKIN ISLAND WEST,SS9603F042,3,2,193,1.9069,1.2843,0.7943,,,,,,,,,,,
1996,SS,230,GALANKIN ISLAND WEST,SS9603F043,3,2,183,,2.2236,0.8561,,,,,,,,,,,
1996,SS,230,GALANKIN ISLAND WEST,SS9603F044,3,2,195,1.621,1.4452,0.7521,,,,,,,,,,,
1996,SS,230,TWIN ISLAND,SS9603F045,3,2,180,1.6684,1.0461,0.6291,,,,,,,,,,,
1996,SS,230,"HARRIS ISLAND, MAINLAND SIDE",SS9603F046,3,2,186,1.8561,1.3454,0.58,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603F047,3,2,207,2.0994,1.7066,0.7397,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603M001,3,1,193,2.3828,1.5582,0.3784,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603M002,3,1,190,2.0063,,2.5979,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603M003,3,1,203,1.7254,1.9646,0.872,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603M004,3,1,190,2.0242,1.3292,0.8846,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND EAST,SS9603M005,3,1,190,1.6192,1.2904,0.7088,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603M006,3,1,183,1.153,1.6333,0.8145,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603M007,3,1,185,1.7792,1.2414,0.6362,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603M008,3,1,190,1.8413,1.4717,0.6444,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603M009,3,1,172,1.39,1.2714,0.6484,,,,,,,,,,,
1996,SS,230,MIDDLE ISLAND NORTH,SS9603M010,3,1,192,1.6454,1.5518,0.6291,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M011,3,1,188,1.7589,1.2856,0.8562,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M012,3,1,188,1.6613,1.5768,0.6997,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M013,3,1,191,1.7184,1.7178,0.4493,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M014,3,1,194,1.7163,1.4487,0.7853,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M015,3,1,180,1.5381,1.6736,0.8569,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M016,3,1,187,1.8273,1.6038,0.8328,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M017,3,1,193,2.1229,1.5987,0.8831,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M018,3,1,182,1.8245,1.1639,0.9106,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M020,3,1,190,1.9883,1.2187,0.8404,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M021,3,1,158,1.5057,1.3779,0.6844,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M022,3,1,173,1.8754,1.7611,0.9367,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M023,3,1,191,1.9513,1.2254,1.2369,,,,,,,,,,,
1996,SS,230,BREAKWATER,SS9603M024,3,1,183,1.5986,1.4928,0.5419,,,,,,,,,,,
